date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2006-02-27,46.53,46.95,46.18,46.95,100800,0.9306,0.939,0.9236,0.939,5040000,0.0,1.0
2006-02-28,45.6,46.53,45.6,46.53,87500,0.912,0.9306,0.912,0.9306,4375000,0.0,1.0
2006-03-01,45.5,46.2,44.6,45.64,190100,0.91,0.924,0.892,0.9128,9505000,0.0,1.0
2006-03-02,45.75,46.31,45.07,45.5,229000,0.915,0.9262,0.9014,0.91,11450000,0.0,1.0
2006-03-03,45.48,46.29,45.13,45.75,89100,0.9096,0.9258,0.9026,0.915,4455000,0.0,1.0
2006-03-06,45.79,46.1,45.03,45.6,168900,0.9158,0.922,0.9006,0.912,8445000,0.0,1.0
2006-03-07,45.0,45.25,44.25,44.5,328300,0.9,0.905,0.885,0.89,16415000,0.0,1.0
2006-03-08,42.5,44.85,42.2,44.85,306600,0.85,0.897,0.844,0.897,15330000,0.0,1.0
2006-03-09,41.46,42.9,41.25,42.75,161500,0.8292,0.858,0.825,0.855,8075000,0.0,1.0
2006-03-10,42.11,42.88,40.89,41.4,313900,0.8422,0.8576,0.8178,0.828,15695000,0.0,1.0
2006-03-13,43.41,43.7499,42.36,42.5,190400,0.8682,0.874998,0.8472,0.85,9520000,0.0,1.0
2006-03-14,48.7,49.15,45.95,46.5,1255800,0.974,0.983,0.919,0.93,62790000,0.0,1.0
2006-03-15,52.01,52.75,47.85,48.0,1142100,1.0402,1.055,0.957,0.96,57105000,0.0,1.0
